date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:22:46	702720/702720	---MCZ	200	added ('OK')	text/html	etag:cacheable:9b1f7854cd552e006f38252c94e02fcf	https://www.kenkoback.com/products/orthopedic-back-stretcher	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/orthopedic-back-stretcher.html	(from )
20:22:46	499/499	---MCZ	200	added ('OK')	text/plain	etag:cacheable:6ff245ea35ec1c055e16c7e570cde2f5	https://www.kenkoback.com/robots.txt		(from )
20:22:47	357690/357690	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:b6b4e81cf06009266a3a786026aba8ce	https://www.kenkoback.com/products/GET	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/GET	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:44%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/prefetch.js?v=135522209823408774161671715143	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/prefetch.24520.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:49	1624/1624	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2027%20Dec%202022%2012:05:24%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/prefetch.js?v=135522209823408774161671715143	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/prefetch4520.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:49	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2022%20Feb%202023%2020:22:46%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/back%20stretcher/www.googletagmanager.com/gtm.45445.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:49	20273/20273	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2017%20Nov%202022%2019:21:03%20GMT	https://cdn.shopify.com/s/files/1/0411/8639/4277/t/11/assets/spotlight.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0411/8639/4277/t/11/assets/spotlight.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:49	54149/54149	---MCZ	200	added ('OK')	text/css	date:Fri,%2028%20Oct%202022%2020:14:45%20GMT	https://cdn.shopify.com/s/files/1/0411/8639/4277/t/11/assets/ymq-option.css	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0411/8639/4277/t/11/assets/ymq-option.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:50	16210/16210	---MCZ	200	added ('OK')	text/css	etag:W/%224c7d-5f4bc51b1a6db-gzip%22	https://option.ymq.cool/option/bottom.css	C:/My%20Web%20Sites/back%20stretcher/option.ymq.cool/option/bottom.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:50	371505/371505	---MCZ	200	added ('OK')	application/javascript	etag:W/%2268750-5f4e1f0331eae-gzip%22	https://options.ymq.cool/option/best-options.js	C:/My%20Web%20Sites/back%20stretcher/options.ymq.cool/option/best-options.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:51	39396/39396	---M-Z	200	added ('OK')	application/javascript	etag:%22076bc30652fd91:0%22	http://bat.bing.com/bat.js	C:/My%20Web%20Sites/back%20stretcher/bat.bing.com/bat.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:49%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/t/4/assets/select.png?v=16344380165374518789	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/4/assets/select.a582c.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:52	302/302	---M--	200	added ('OK')	image/png	date:Sun,%2019%20Feb%202023%2019:51:24%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/t/4/assets/select.png?v=16344380165374518789	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/4/assets/select582c.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:49%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/styles.scss.css?v=3615768762070694051674119285	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/styles.scss3b95.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:52	230646/230646	---MCZ	200	added ('OK')	text/css	date:Thu,%2019%20Jan%202023%2009:08:10%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/styles.scss.css?v=3615768762070694051674119285	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/styles.scss3b95.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:50%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_180x180.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_180x1802722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:53	2826/2826	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2014:59:35%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_180x180.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_180x1802722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:50%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_57x57.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_57x572722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:53	3051/3051	---M--	200	added ('OK')	image/png	date:Sat,%2004%20Feb%202023%2000:46:12%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_57x57.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_57x572722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:51%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_60x60.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_60x602722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:54	3213/3213	---M--	200	added ('OK')	image/png	date:Wed,%2007%20Dec%202022%2019:46:38%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_60x60.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_60x602722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:51%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_72x72.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_72x722722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:54	2826/2826	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2015:02:11%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_72x72.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_72x722722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:52%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_76x76.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_76x762722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:55	2826/2826	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2023:55:34%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_76x76.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_76x762722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:52%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_114x114.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_114x1142722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:55	2826/2826	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2015:02:10%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_114x114.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_114x1142722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:53%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_228x228.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_228x2282722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:55	2826/2826	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Oct%202022%2010:41:20%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_228x228.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_228x2282722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:56	2282/2282	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:6d36fe57c4dc94d2fabf266e3bc2dae0	https://www.kenkoback.com/products/orthopedic-back-stretcher.oembed	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/orthopedic-back-stretcher.oembed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:56	744/744	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2024%20Oct%202022%2009:27:23%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~Information~NoAddressLocation~Payment~PostPurchase~Review~Shipping~ShopPay~Sho~cf13f96e.latest.en.04837ae4ff5a8e949953.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_Information_NoAddressLocation_Payment_PostPurchase_Review_Shipping_ShopPay_Sho_cf13f96e.latest.en.04837ae4ff5a8e949953.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:56	48156/48156	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2012:46:13%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.latest.en.84ff9c0024faf7f72c14.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.latest.en.84ff9c0024faf7f72c14.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:56	128900/128900	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202023%2021:46:15%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.en.900911b3d82c82309ebf.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/Information.latest.en.900911b3d82c82309ebf.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:57	298386/298386	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2030%20Jan%202023%2015:26:12%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui~app.latest.en.86cd9328cdcd6cd3a58f.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-ui_app.latest.en.86cd9328cdcd6cd3a58f.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:57	175498/175498	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2023%20Jan%202023%2011:17:16%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.latest.en.b4546f9bffad10b3673b.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.latest.en.b4546f9bffad10b3673b.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:57	71623/71623	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2025%20Jan%202023%2014:26:29%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages~app.latest.en.f5154093d2604596d084.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/checkout-web-packages_app.latest.en.f5154093d2604596d084.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:57	150732/150732	---MCZ	200	added ('OK')	text/css	date:Thu,%2026%20Jan%202023%2022:36:20%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/vendors~app.latest.en.e788719f193b49c039a3.css	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/vendors_app.latest.en.e788719f193b49c039a3.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:58	6666/6666	---MCZ	200	added ('OK')	text/css	date:Mon,%2005%20Dec%202022%2017:42:20%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/app.latest.en.6b4c79ead7042980b29d.css	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/app.latest.en.6b4c79ead7042980b29d.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:58	1297/1297	---MCZ	200	added ('OK')	text/css	date:Mon,%2030%20Jan%202023%2012:46:16%20GMT	https://cdn.shopify.com/shopifycloud/checkout-web/assets/Information~Payment~ShopPay.latest.en.da9f06164a980bf8e7ea.css	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/checkout-web/assets/Information_Payment_ShopPay.latest.en.da9f06164a980bf8e7ea.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:58	1922/1922	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2022%20Feb%202023%2019:01:16%20GMT	https://cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/storefront-recaptcha-v3/v0.6/index.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:58	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:a26a7d51861fcaa9757219712e80346a	https://www.kenkoback.com/products/{{productHandle}}.js	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/{{productHandle}}.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:56%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/sca.freegift.css?v=43694233310401270911671712764	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/sca.freegift.28ba9b.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:22:56%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-9f517843f664ad329c689020fb1e45d03cac979f64b9eb1651ea32858b0ff452.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-9f517843f664ad329c689020fb1e45d03cac979f64b9eb1651ea32858b0ff452.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:59	16976/16976	---MCZ	200	added ('OK')	text/css	date:Tue,%2027%20Dec%202022%2012:05:24%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/sca.freegift.css?v=43694233310401270911671712764	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/t/20/assets/sca.freegiftba9b.css	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:59	9608/9608	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2030%20Aug%202022%2013:31:14%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-9f517843f664ad329c689020fb1e45d03cac979f64b9eb1651ea32858b0ff452.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/shopify/assets/themes_support/option_selection-9f517843f664ad329c689020fb1e45d03cac979f64b9eb1651ea32858b0ff452.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:22:59	0/0	---MCZ	404	error ('Not%20Found')	text/javascript	etag:cacheable:50b6b638f94df39b0bcaa34c468fa935	https://www.kenkoback.com/products/freegifts_20220309.min.js	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/freegifts_20220309.min.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:00	398425/398425	---MCZ	200	added ('OK')	text/html	etag:cacheable:30823d2074d169eeaed771ade22b535e	https://www.kenkoback.com/products/	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/index.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:00	232720/232720	---MCZ	200	added ('OK')	text/javascript	etag:W/%22235a8c438d2c3b018b38e847f2d854e2%22	https://js.afterpay.com/afterpay-1.x.js	C:/My%20Web%20Sites/back%20stretcher/js.afterpay.com/afterpay-1.x.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:00	541307/541307	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c21a79d5ac69c390dccdff244ae96410%22	https://appsolve.io/assets/js/bundle.js?v=1676858619&shop=kenkoback.myshopify.com	C:/My%20Web%20Sites/back%20stretcher/appsolve.io/assets/js/bundlefc4d.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:01	117/117	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2020:22:58%20GMT	https://shopoe.net/app.js	C:/My%20Web%20Sites/back%20stretcher/shopoe.net/app.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:01	2905/2905	---M-Z	200	added ('OK')	application/javascript	etag:W/%223aa4489fa64c2521bc9956cf8673d4b9%22	https://static.klaviyo.com/onsite/js/klaviyo.js?company_id=NsnVAT	C:/My%20Web%20Sites/back%20stretcher/static.klaviyo.com/onsite/js/klaviyoa0c0.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:02	357690/357690	---MCZ	404	error ('Not%20Found')	text/html	etag:cacheable:b6b4e81cf06009266a3a786026aba8ce	https://www.kenkoback.com/products/POST	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/POST	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:02	109401/109401	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2016%20Feb%202023%2019:29:36%20GMT	https://cdn.shopify.com/s/trekkie.storefront.7d0a13153e8bbaa5986cddb6780ade2d67000476.min.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/trekkie.storefront.7d0a13153e8bbaa5986cddb6780ade2d67000476.min.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:23:00%20GMT	http://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.33.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:03	8318/8318	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202023%2000:07:19%20GMT	https://cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/shopify/assets/shop_events_listener-65cd0ba3fcd81a1df33f2510ec5bcf8c0e0958653b50e3965ec972dd638ee13f.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:03	59535/59535	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202023%2021:30:44%20GMT	https://cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/shopifycloud/boomerang/shopify-boomerang-1.0.0.min.js	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2020:23:00%20GMT	http://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_410x.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_410x.362722.delayed	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:04	2826/2826	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Sep%202022%2015:00:31%20GMT	https://cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_410x.png?v=1613736553	C:/My%20Web%20Sites/back%20stretcher/cdn.shopify.com/s/files/1/0357/4556/2761/files/Favicon_Compressed_410x2722.png	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:04	811822/811822	---MCZ	200	added ('OK')	text/html	etag:cacheable:b1c788add976598e344a0298d25e5e46	https://www.kenkoback.com/products/neck-cloud	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/neck-cloud.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:05	698018/698018	---MCZ	200	added ('OK')	text/html	etag:cacheable:d4c47b81460ccf063fab61f2fd0c6bdd	https://www.kenkoback.com/products/cervical-neck-traction-device-1	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/cervical-neck-traction-device-1.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:06	603879/603879	---MCZ	200	added ('OK')	text/html	etag:cacheable:23d93283a2a76a57f78ced4f9ade3476	https://www.kenkoback.com/products/neckovery%e2%84%a2	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/neckovery%e2%84%a2.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:06	793670/793670	---MCZ	200	added ('OK')	text/html	etag:cacheable:2c176ba56ff2adc8e3e21e5251b90612	https://www.kenkoback.com/products/neck-hero-pro-safe-effective-cervical-traction	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/neck-hero-pro-safe-effective-cervical-traction.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:07	789103/789103	---MCZ	200	added ('OK')	text/html	etag:cacheable:9395b1fa0d33fe95910ac26fb4695b41	https://www.kenkoback.com/products/neck-pain-relief-patches	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/neck-pain-relief-patches.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:07	626003/626003	---MCZ	200	added ('OK')	text/html	etag:cacheable:0042aed2bc43be46dcffb552dcc6dc0c	https://www.kenkoback.com/products/intelligent-vibrating-posture-trainer	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/intelligent-vibrating-posture-trainer.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:08	672776/672776	---MCZ	200	added ('OK')	text/html	etag:cacheable:6f5018526df55db9c7cd193233c34164	https://www.kenkoback.com/products/pressure-relief-cushion	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/pressure-relief-cushion.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:08	830044/830044	---MCZ	200	added ('OK')	text/html	etag:cacheable:c642b327a6316dfac16b1ef7b0cf7c14	https://www.kenkoback.com/products/lumbartrax-lumbar-traction-device	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/lumbartrax-lumbar-traction-device.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:08	617030/617030	---MCZ	200	added ('OK')	text/html	etag:cacheable:b344a683ca15ad334649166cc4f6b933	https://www.kenkoback.com/products/infrared-back-massager	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/infrared-back-massager.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:09	787301/787301	---MCZ	200	added ('OK')	text/html	etag:cacheable:648359caa1b56f826866853f64321d77	https://www.kenkoback.com/products/back-pain-relief-patches-1	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/back-pain-relief-patches-1.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:09	558859/558859	---MCZ	200	added ('OK')	text/html	etag:cacheable:6998de828ee984ab3339e72c67622bc1	https://www.kenkoback.com/products/kenko-patch	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/kenko-patch.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:09	736038/736038	---MCZ	200	added ('OK')	text/html	etag:cacheable:53371c0647c9c35804465974dcef073f	https://www.kenkoback.com/products/neurosocks	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/neurosocks.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
20:23:10	630374/630374	---MCZ	200	added ('OK')	text/html	etag:cacheable:28e7315d7b9b00309726208d812c3c53	https://www.kenkoback.com/products/knee-relieve	C:/My%20Web%20Sites/back%20stretcher/www.kenkoback.com/products/knee-relieve.html	(from https://www.kenkoback.com/products/orthopedic-back-stretcher)
